възроптати,V-,возроптать
възръжати,V-,заржать
възрыдати,V-,заплакать
възсылати,V-,
възъвати,V-,позвать; призвать
възъпити,V-,закричать
възъярити,V-,refl: разгневаться
възьрѣти,V-,посмотреть
възяти,V-,взять; настигать; пограбить
възятие,Nb,взятие
въину,Df,всегда; вечно
въити,V-,
въкладати,V-,вкладывать
въкладъчикъ,Nb,делающий пожертвование монастырю
въкланяти,V-,
въковати,V-,
въкрасти,V-,refl: прокрасться
въкругъ,R-,вокруг
въкупѣ,Df,вместе; одновременно
въкусити,V-,съесть; познать
въкусьныи,A-,вкусный
въкушати,V-,есть; познавать
въкушение,Nb,съедание; еда
въкыняти,V-,refl: завестись
вълагати,V-,класть; ввергать
вълазити,V-,залезть
вълга,Ne,Волга
вълечи,V-,вести
въливати,V-,вливать
вълияние,Nb,вливание
вълияти,V-,влить
вълкъ,Nb,волк
вълна,Nb,волна
въложити,V-,положить
вълосъ,Ne,
вълхвование,Nb,гадание; колдовство
вълхвовати,V-,колдовать
вълхвъ,Nb,колдун; волхв
вълховъ,Ne,Волхов
вълховьць,Ne,Волховец
вълчии,A-,волчий
вълчино,Ne,
вълчьскы,Df,по-волчьи
вълчьць,Nb,волчец
вълшвьныи,A-,колдовской
вълшьбьныи,A-,
вълшьвение,Nb,колдовство
вълшьство,Nb,колдовство
въльга,Ne,Волга
вълѣзти,V-,войти; совокупиться
въмалѣ,Df,скоро; немного
въметати,V-,бросить
въмъчати,V-,
въмѣнити,V-,считать (кем-то)
въмѣняти,V-,
въмѣстимо,Df,возможно
въмѣстити,V-,вместить; refl: помещаться
въмѣстьныи,A-,возможно
въмѣстѣ,Df,вместе
въмѣщати,V-,вмещать
вънегда,Df,когда
вънегда,Dq,когда
вънезаапу,Df,внезапно
вънести,V-,внести
вънизъ,Df,вниз по реке
въникнути,V-,вникнуть
вънимание,Nb,внимание
вънимати,V-,внимать
вънити,V-,войти
въновѣ,Df,как новый
вънука,Nb,внучка
вънуковичь,Ne,
вънукъ,Nb,внук; потомок
вънутри,R-,внутри
вънутрь,Df,
вънутрь,R-,внутрь
вънутрьныи,A-,
вънуча,Nb,внук; внучка
вънушити,V-,услышать
вънъ,Df,вон
вънъ,R-,из; из-за
вънъкына,Ne,Вонкин
въньзати,V-,
въньзити,V-,
въняти,V-,внять
вънятьно,Df,внятно
вънѣ,Df,вне
вънѣ,R-,вне
вънѣздъ,Ne,
вънѣуду,Df,
вънѣшьнии,A-,внешний
въобразити,V-,refl: принять какой-л. образ
въоружати,V-,
въоружити,V-,вооружить
въпадати,V-,впадать
въпасти,V-,впадать
въписати,V-,написать; вписать
въписывати,V-,вписывать
въпити,V-,кричать
въплътити,V-,воплотить
въплъщение,Nb,воплощение
въпль,Nb,вопль
въпольнѣ,Df,полностью
въпрашати,V-,спрашивать; расспрашивать
въпрекы,Df,вопреки
въпрокъ,Df,впрок
въпросити,V-,спросить; попросить
въпрошати,V-,
въпрямь,Df,впрямь
въпрячи,V-,впрячь
въпрѣди,Df,далее
въпрѣдъ,Df,вперёд; впредь
въпустити,V-,впустить
въпълчити,V-,
въразумити,V-,наставить
въразумляти,V-,наставлять
въразумѣние,Nb,наставление
върещи,V-,refl: согласиться
въринути,V-,бросить
въротити,V-,
въручити,V-,
въручь,Df,из рук в руки
върчь,Ne,
въсадити,V-,посадить. сесть
въсажати,V-,посадить
въсаждати,V-,
въселеная,Nb,вселенная
въселение,Nb,
въселеньскыи,A-,вселенский; всемирный
въселити,V-,поселить
въселяти,V-,поселять
въсияти,V-,воссиять
въсканути,V-,излиться
въскладати,V-,класть; надевать
въскладывати,V-,
въскланяти,V-,поднимать
въскласти,V-,
въскликати,V-,закричать; позвать
въскликнути,V-,воскликнуть; призвать
въсклицание,Nb,восклицание
въсклицати,V-,восклицать
въскличати,V-,кричать
въсклонити,V-,поднять
въскорѣ,Df,вскоре
въскочити,V-,вскочить; вбежать
въскраи,R-,около
въскрипѣти,V-,
въскричати,V-,вскричать
въскропити,V-,вылить
въскрыти,V-,
въскрьсение,Nb,воскресение
въскрьснути,V-,воскреснуть
въскрѣсити,V-,воскресить
въскрѣшати,V-,воскресить
въскрѣшение,Nb,воскрешение
въскую,Du,
въскърмити,V-,воспитать
въскърмленикъ,Nb,
въслѣдовати,V-,следовать
въсовати,V-,
въспитание,Nb,воспитание
въспитати,V-,воспитать; вскормить грудью
въспитѣние,Nb,
въсплакати,V-,заплакать
въсплескати,V-,
въспоити,V-,вырастить
въспоминание,Nb,воспоминание
въспоминати,V-,вспоминать; напоминать
въспомяновение,Nb,
въспомянути,V-,вспомнить; refl: опомниться
въспотити,V-,refl: вспотеть
въспотѣти,V-,вспотеть
въсприимати,V-,получить
въсприяти,V-,получить; начать
въспросити,V-,
въспрянути,V-,проснуться; очнуться; подняться
въспущати,V-,
въспяти,V-,
въспятити,V-,вернуть; вернуться
въспять,Df,назад
въспѣвание,Nb,песнь
въспѣвати,V-,воспевать
въспѣти,V-,запеть; воспеть
въсрожити,V-,
въставати,V-,вставать
въставити,V-,поставить; заново поднять
въставляти,V-,воскрешать
въстание,Nb,воскресение
въстань,Nb,
въстати,V-,встать; вставать; восставать
въстащити,V-,с трудом встать
въстаяти,V-,вставать; выступать против; появляться
въстенати,V-,заплакать
въстокъ,Nb,восток
въстонати,V-,
въсточьныи,A-,восточный
въстрепетати,V-,задрожать; испугаться
въстрокотати,V-,
въструбити,V-,затрубить
въстрь,Ne,Вострь
въстряска,Nb,пытка на дыбе
въстрѣтити,V-,встретить
въстрѣча,Nb,на въстрѣчю: навстречу
въстужити,V-,опечалиться
въступати,V-,refl: вмешиваться
въступити,V-,вступить; войти
въстьргнути,V-,изгнать
въстягати,V-,
въстягнути,V-,refl: обратиться; удержаться
въстязати,V-,refl.: воздерживаться
въсуе,Df,впустую
въсхвалити,V-,восхвалить
въсхваляти,V-,
въсхватити,V-,захватить
въсходити,V-,восходить; подниматься
въсходъ,Nb,
въсхопити,V-,refl: привстать
въсхотѣти,V-,захотеть
въсхытати,V-,
въсхытити,V-,схватить
въсхыщати,V-,хватать; получать
въсълати,V-,
въсърѣтьньскыи,A-,
въсылати,V-,воссылать; въсылати противу: посылать разведку
въсыпати,V-,
въсѣдати,V-,
въсѣсти,V-,сесть; сесть на коня
вътаи,Df,втайне
вътаи,R-,втайне от
вътащити,V-,втащить
вътечи,V-,впадать
въторицею,Df,вторично
въторое,Df,вторично; во-вторых
въторъкъ,Nb,
въторыи,Mo,второй
въторьникъ,Nb,вторник
вътридорога,Df,втридорога
вътѣсьнити,V-,
въходити,V-,входить
въхождение,Nb,
въцѣсарити,V-,refl: воцариться
въчеловѣчение,Nb,вочеловечение
въчеловѣчити,V-,refl: вочеловечиться
въшеретьныи,A-,поклявшийся
въшумѣти,V-,
въшь,Nb,вошь
въщижь,Ne,
въѣзжати,V-,въезжать
въѣхати,V-,въехать
вы,Pp,вы
выбивати,V-,выбивать
выбити,V-,выбить
выблядокъ,Nb,выблядок
выбрести,V-,выбрести
выбѣгнути,V-,сбежать
выбѣжати,V-,выбежать; сбежать
вывалити,V-,свалить
вываляти,V-,вымесить; дать поваляться
вывезти,V-,вывезти
вывести,V-,вывести; привести; лишить престола; представить (свидетеля)
вывихнути,V-,вывихнуть
выводити,V-,
выволочи,V-,вытащить
выврѣщи,V-,
вывѣдывати,V-,выведывать
вывѣсити,V-,вывесить
вывѣтрѣти,V-,высохнуть
вывѣшивати,V-,вывешивать
выговорити,V-,
выгонити,V-,
выгрести,V-,выкопать
выгънание,Nb,изгнание
выгънати,V-,выгнать
выдати,V-,дать; выдать; выдати головою: передать во власть
выдаяти,V-,за мужъ выдаяти: выдать замуж
выдобычь,Ne,Выдобыч
выдьрати,V-,*выдьрати пчелы: украсть пчёл из улья
выжигати,V-,
вызывати,V-,вызывать
выимати,V-,вынимать
выимокъ,Nb,исключение
выискывати,V-,желать завладеть
выити,V-,
выкашляти,V-,refl: откашляться
выкнути,V-,
выколупати,V-,достать
выкопати,V-,выкопать
выкрасти,V-,выкрасть
выкупати,V-,выкупать
выкупити,V-,
выкынути,V-,выкинуть
вылазити,V-,вылезать; приходить; явиться (о свидетелях)
вылияти,V-,
выложити,V-,выложить; исключить; *выложити въ свободу: предоставить возможность действовать по своей воле
выломати,V-,выломать
выломити,V-,
вылѣзти,V-,вылезти; явиться (о свидетелях)
вымести,V-,вымести
выметати,V-,выгнать
вымолити,V-,
вымъчати,V-,стремительно вынести
вымыкати,V-,
вымыти,V-,вымыть
вымя,Nb,вымя
вымяти,V-,размять
вынести,V-,вынести
выникнути,V-,
вынимати,V-,
выносити,V-,выносить; уносить
выньзти,V-,обнажить (меч)
выняти,V-,взять; вынуть
выпарити,V-,отпарить
выпахати,V-,вытряхнуть
выпечи,V-,испечь
выписка,Nb,выписка
выпити,V-,выпить
выпихнути,V-,вытолкнуть
выполоскати,V-,прополоскать
выправити,V-,
выпустити,V-,отправить
выпущати,V-,
выпълзти,V-,выползти
выринути,V-,
вырости,V-,вырасти
выручити,V-,выручить; освободить
вырь,Ne,Вырь
вырѣзати,V-,отрезать; высечь
вырѣзъ,Nb,резьба
высадити,V-,выпустить
высити,V-,
выскакати,V-,выскочить
выскочити,V-,
выскрести,V-,выскрести
выслуживати,V-,служить
выслужити,V-,возместить службой
выслушати,V-,выслушать
высмъркати,V-,высморкать
высоко,Df,высоко
высокомысльныи,A-,думающий о высоком
высокосьрдьчьныи,A-,надменный
высокоумие,Nb,высокомерие
высокыи,A-,высокий
высота,Nb,высота; возвышенность
высподи,R-,под
выстрѣлити,V-,выстрелить
выступати,V-,
выступити,V-,выйти
высути,V-,
высушити,V-,высушить
высълати,V-,послать
высылати,V-,посылать
высытъкъ,Nb,посуда; в которой сытят мёд
высягнути,V-,
высѣвъкъ,Nb,высевок
высѣкати,V-,изрубить
высѣсти,V-,высадиться
высѣчи,V-,изрубить; истребить; освободить силой
вытаскати,V-,вытащить
вытащити,V-,вытащить
вытерети,V-,вытереть
вытечевъ,Ne,Витечев
выти,V-,выть
вытирати,V-,вытирать
вытрубити,V-,
вытъргнути,V-,вынуть
вытягати,V-,отсудить
выходити,V-,выходить
выходъ,Nb,
вычесати,V-,очистить чесанием
вычистити,V-,вычистить
вычищати,V-,вычищать
вычьрпати,V-,
вышата,Ne,Вышата
вышатати,V-,вытащить расшатав
вышатинъ,A-,Вышаты
выше,Df,выше; свыше
вышегородъ,Ne,Вышгород
вышегородьскыи,A-,вышгородский
вышегородьць,Nb,вышгородец
вышеградъ,Ne,
вышереченныи,A-,вышеупомянутый
вышеславъ,Ne,Вышеслав
вышибити,V-,отбить; выбить
вышьковичь,Ne,
вышьнии,A-,тот; который выше; тот; который могущественнее; Всевышний
выщекотати,V-,
выя,Nb,шея
выѣждати,V-,выезжать
выѣзжати,V-,выезжать
выѣхати,V-,выехать
вьдова,Nb,вдова
вьдовица,Nb,вдова
вьрба,Nb,верба
вьрбьница,Nb,
вьрбьныи,A-,*вьрбьная неделя: Вербное воскресенье
вьрвь,Nb,община
вьргнути,V-,бросить
вьрнути,V-,
вьрста,Nb,верста; пара
вьртѣти,V-,вертеть; обёртывать
вьручии,Ne,Вручий (Овруч)
вьрховьнии,A-,
вьрху,Df,
вьрху,R-,над; на
вьрхъ,Nb,верх; верховье; купол
вьрхъ,Ne,Верх (царский дворец)
вьрхъ,R-,выше (по течению)
вьрхънии,A-,верхний
вьршина,Nb,верхушка
вьршь,Nb,
вьршькъ,Nb,вершок
вьрьвьныи,A-,вира
вьсе,Df,всё; только
вьсеволодичь,A-,
вьсеволодичь,Ne,Всеволодич
вьсеволодовъ,A-,
вьсеволодъ,Ne,Всеволод
вьсеволодъко,Ne,
вьсеволожь,A-,Всеволодов
вьсеволожь,Ne,Всеволож
вьсегда,Df,всегда
вьсегдашьнии,A-,
вьсегды,Df,всегда
вьсегосподованьныи,A-,всесильный (эпитет Богородица)
вьседоблии,A-,
вьседьневьныи,A-,повседневный
вьседьржителевъ,A-,Вседержителя
вьседьржитель,Nb,Вседержитель
вьседьрзыи,A-,дерзновенный
вьселукавыи,A-,преисполненный зла
вьселюбьзныи,A-,
вьселюдьскыи,A-,
вьсемилостивыи,A-,всемилостивый
вьсемирьныи,A-,всего мира; всеобщий
вьсемогущии,A-,Всемогущий
вьсемощьныи,A-,
вьсемудрыи,A-,
вьсенепорочьныи,A-,всенепорочный
вьсенощьныи,A-,продолжающийся всю ночь; всенощное: всенощное бдение
вьсепрѣчистыи,A-,
вьсепѣтыи,A-,воспеваемый
вьсесвятыи,A-,Всесвятой
вьсесильныи,A-,Всесильный
вьсеславичь,Ne,Всеславич
вьсеславль,A-,Всеслава
вьсеславля,Ne,
вьсеславъ,Ne,Всеслав
вьсещедрыи,A-,щедрый
вьсь,Nb,село
вьсь,Px,весь; целый; всякий
вьсьдѣ,Df,везде
вьсьдѣсыи,A-,вездесущий
вьсьма,Df,как-либо
вьсюда,Df,
вьсюду,Df,всюду
вьсюды,Df,
вьсюдѣ,Df,
вьсяко,Df,обязательно; всячески
вьсякыи,A-,всякий; каждый; всяческий; какой-нибудь
вьсячьскы,Df,всячески
вьсячьскыи,A-,весь; всяческий
вьчера,Df,вчера
вьяхань,Ne,
вягръ,Ne,Вягр (Вагр; Вяр)
вязати,V-,привязать; связать
вязебьныи,A-,за связывание (преступника)
вязьмьскыи,A-,
вяканье,Nb,вяканье; болтовня
вялити,V-,вялить
вялыи,A-,вяленый
вятичи,Nb,вятичи
вятичи,Ne,вятичи
вятько,Ne,Вятько
вячеславичь,Ne,
вячеславль,A-,Вячеславов
вячеславъ,Ne,Вячеслав
вячии,A-,
вячько,Ne,
вящии,A-,больший; лучший
вѣ,Pp,мы двое
вѣверица,Nb,веверица (денежная единица)
вѣдати,V-,знать; распоряжаться
вѣдомо,Nb,
вѣдомость,Nb,
вѣдомъ,Nb,безъ вѣдома: без ведома
вѣдомыи,A-,
вѣдро,Nb,ведро; засуха
вѣдь,Df,ведь
вѣдь,Nb,колдовство
вѣдьство,Nb,колдовство
вѣдѣти,V-,знать; уметь
вѣжество,Nb,вежливость
вѣжливенько,Df,вежливенько
вѣжьливыи,A-,вежливый; осторожный
вѣко,Nb,блюдо
вѣкъ,Nb,век
вѣкъ,Nb,увечье
вѣкъша,Nb,векша (денежная единица)
вѣно,Nb,выкуп за невесту
вѣньць,Nb,венец; нимб
вѣньчание,Nb,венчание
вѣньчати,V-,обвенчать
вѣра,Nb,вера; религия; *вѣру яти: поверить
вѣрити,V-,доверять
вѣровати,V-,веровать
вѣрьно,Df,с верой
вѣрьныи,A-,верный
вѣсити,V-,взвешивать
вѣсовыи,A-,весовой
вѣстовыи,A-,
вѣсть,Nb,весть
вѣстьникъ,Nb,вестник
вѣсъ,Nb,въ вѣсъ; въ вѣсоу: взвешивая
вѣсьць,Nb,
вѣтвие,Nb,
вѣтие,Nb,ветви
вѣтрило,Nb,
вѣтръ,Nb,ветер
вѣтрьнии,A-,вяленый; ветреный
вѣхъть,Nb,мочало
вѣче,Nb,вече
вѣчии,A-,вечевой
вѣчько,Nb,блюдце
вѣчьно,Df,вечно
вѣчьныи,A-,вечный
вѣчьныи,A-,вечевой; относящийся к вече
вѣшати,V-,развешивать; вешать
вѣщавати,V-,говорить
вѣщание,Nb,проповедь
вѣщати,V-,говорить
вѣщии,A-,
вѣяти,V-,
гаваонъ,Ne,Гаваон
гаврила,Nb,
гаврила,Ne,
гавриловичь,Ne,
гаврилъ,Ne,Гавриил
гаврилъко,Ne,
гаврильць,Ne,
гавъко,Ne,
гадати,V-,
гадира,Ne,Гадира
гадъ,Nb,гад
гадъ,Ne,
гаждати,V-,
газьскыи,A-,газский
галаньскыи,A-,
галати,Nb,галаты
галатия,Ne,Галатия
галатьскыи,A-,галатский
галея,Nb,
галинъ,Ne,
галица,Nb,
галичане,Nb,
галичь,A-,
галичь,Nb,
галичь,Ne,
галичьскыи,A-,
галуи,Ne,Галл
галъка,Nb,
гарипъ,Nb,
гасити,V-,
гать,Nb,
гаурока,Nb,
гвоздие,Nb,
гвоздии,Nb,
гвоздика,Nb,
гвоздъ,Nb,
гвоздь,Nb,
гвоздьникы,Nb,гвоздика (пряность)
гедеоновъ,A-,Гедеонов
гедеонъ,Ne,Гедеон
гемябѣгъ,Ne,
генадии,Ne,Геннадий
генварь,Nb,январь
генералъ,Nb,
генеральныи,A-,
георгии,Ne,Георгий
герасимъ,Ne,Герасим
геронтии,Ne,
герьманъ,Ne,Герман
герьманы,Nb,Германов
гзакъ,Ne,
ги,F-,
гилии,Nb,
гилянь,Ne,Гилян
гиона,Ne,Геон
гиргеневъ,A-,Гиргенев
глава,Nb,голова; глава
главизна,Nb,причина; глава
главоболение,Nb,головная боль
главоболие,Nb,головная боль
главьныи,A-,головной
глаголание,Nb,речь
глаголати,V-,говорить; сказать; рассказывать
глаголъ,Nb,слово
гладити,V-,гладить
гладъ,Nb,голод
гладъкыи,A-,гладкий
гладьныи,A-,голодный
глазъ,Nb,глаз
гласити,V-,звать
гласъ,Nb,голос
глина,Nb,глина
глиняныи,A-,глиняный
глоговъ,Ne,Глогув
глодати,V-,глодать
глубина,Nb,глубина
глубоко,Df,
глубокыи,A-,глубокий
глумление,Nb,забава
глупыи,A-,глупый
глуховъ,Ne,
глухота,Nb,глухота
глухыи,A-,глухой
глушица,Nb,залив
глътати,V-,глотать
глядати,V-,смотреть
глядѣти,V-,глядеть
гнилыи,A-,гнилой
гниль,Nb,гниль
гнити,V-,гнить
гнои,Nb,гной
гноити,V-,гнить
гнушати,V-,гнушаться
гнѣвати,V-,сердиться
гнѣвъ,Nb,гнев
гнѣвьливыи,A-,гневливый
гнѣздо,Nb,гнездо
гобина,Nb,урожай
гобино,Nb,изобилие
говаривати,V-,
говение,Nb,
говеньныи,A-,набожный
говорити,V-,говорить
говоръ,Nb,разговор
говьно,Nb,говно
говядина,Nb,говядина
говѣино,Nb,пост
говѣти,V-,поститься
гоголиныи,A-,гоголиный
гоголь,Nb,
година,Nb,время; час
годовыи,A-,годовой
годъ,Nb,время; год
годьныи,A-,угодный
годѣ,Df,угодно
голата,Ne,Калхат
голважьня,Nb,мера для соли
голиядъ,Ne,Голиаф
голова,Nb,голова
голова,Ne,
головьникъ,Nb,убийца
головьничьство,Nb,убийство
головьня,Nb,пожарище
головьщикъ,Nb,
голодъ,Nb,голод
голодьныи,A-,голодный
голосъ,Nb,
голотичьскъ,Ne,Голотическ
голубыи,A-,
голубь,Nb,голубь
голубьникъ,Nb,голубятня
голубьныи,A-,голубиный
голыи,A-,голый
голядь,Nb,голядь
гомолъ,Ne,Гомол
гоморъ,Ne,Гомора
гомъи,Ne,
гондустанъ,Ne,Индостан
гондустаньскыи,A-,индостанский
гондустаньць,Nb,хиндустанец
гонезнути,V-,лишиться
гонение,Nb,гонение
гонитель,Nb,преследователь
гонити,V-,гонять; бегать
гонъ,Nb,единица измерения расстояния
гоньць,Nb,гонец
гоняти,V-,гонять
гора,Nb,гора; холм
гораздо,Df,очень; более; как следует
гораздыи,A-,обученный
горазьно,Df,как следует
горазьныи,A-,
горе,Nb,горе
горемыка,Nb,горемыка
горесть,Nb,горесть
гории,A-,худший
горина,Ne,
горислава,Ne,
гориславичь,Ne,
городити,V-,огородить
городищане,Nb,
городище,Ne,
городовыи,A-,относящийся к крепости
городъ,Nb,город
городъкъ,Nb,паланкин; городок
городъкъ,Ne,
городъчьскыи,A-,
городьба,Nb,забор
городьникъ,Nb,строитель укреплений
городьничии,A-,городничий
городьнъ,Ne,
городьныи,A-,городской
городьньскыи,A-,
городьня,Nb,звено моста; прясло стены
городьскыи,A-,городской
городьць,Nb,
городьць,Ne,Городец
городьчьскыи,A-,
городьшиница,Ne,
горожанинъ,Nb,горожанин
гороностаи,Nb,
гороховыи,A-,гороховый
горохъ,Nb,горох
горошинъ,Ne,Горошин
горушьныи,A-,горчичный
горько,Df,горько
горькыи,A-,горький
горьнии,A-,
горьница,Nb,горница
горьцѣ,Df,горько
горюнъ,Nb,горемыка
горясѣръ,Ne,Горясер
горячии,A-,горячий
горѣ,Df,вверх
горѣи,A-,худший
горѣти,V-,гореть
господа,Nb,
господаревъ,A-,господний; хозяйский
господарыни,Nb,хозяйка
господарь,Nb,господин; хозяин
господинъ,Nb,господин
господь,Nb,господь; господин
господьнь,A-,господа; господний
господьскыи,A-,господний
господьство,Nb,господство
госпожа,Nb,госпожа
госпожинъ,A-,богородицы
гостиныи,A-,гостевой; купца
гостиньница,Nb,гостиница
гостиньць,Nb,гостинец; большая улица
гостити,V-,угощать
гость,Nb,гость; купец; чужой
гостьба,Nb,торговля
гостьбьникъ,Nb,
гостья,Nb,гостья
гостята,Ne,
государевъ,A-,государя; хозяина
государыни,Nb,хозяйка
государь,Nb,государь; хозяин; господин; господь
государьскыи,A-,государя; хозяина
готе,Nb,гуты; гутары; готландцы
готовити,V-,готовить; подготавливать
готовыи,A-,готовый
готьскыи,A-,
грабежь,Nb,грабеж
грабити,V-,грабить
грабление,Nb,грабеж
граборуковъ,A-,
градъ,Nb,
градъ,Nb,город
градъкъ,Nb,городок
градьныи,A-,городской
градьскыи,A-,городской
гражанинъ,Nb,горожанин
гражданинъ,Nb,горожанин
грамота,Nb,грамотность; грамота; письмо
грамотица,Nb,грамота
грамотъка,Nb,грамота
граяти,V-,
гребло,Nb,весло
гребля,Nb,вал; ров
гребьць,Nb,
грети,V-,грести
гречьневыи,A-,гречневый
грибъ,Nb,гриб
гривьна,Nb,гривна
гривьнка,Nb,гривна
григории,Nb,
григории,Ne,Григорий
григорово,Ne,
григорьевичь,Ne,
григорьевъ,A-,григория
григорьевъ,Ne,Григорьев
гридь,Nb,гридь (дружинник)
гридь,Nb,
гридьба,Nb,
гридьница,Nb,гридница
гридьня,Nb,гридница
гримати,V-,
гримъ,Ne,Грим
гробля,Nb,гроб; ров
гробъ,Nb,гроб
гробьница,Nb,
гроза,Nb,гроза; угроза
грозити,V-,угрожать
грозьныи,A-,грозный
громада,Nb,куча
громъ,Nb,гром
громьныи,A-,громовой
грубо,Df,
грубость,Nb,грубость; невежество
грубыи,A-,грубый; невежливый
груда,Nb,груда
грудь,Nb,грудь
грудьнъ,Nb,ноябрь
грудьныи,A-,неровный
груздь,Nb,груздь
груна,Nb,
груша,Nb,груша
грыжьныи,A-,грыжевой
грысти,V-,грызть
грькъ,Nb,
грькыни,Nb,гречанка
грьмѣти,V-,
грьча,Nb,греча
грьчинъ,Nb,грек
грьчинъ,Ne,
грьчьскыи,A-,греческий
грядъ,Nb,гряда
грядъка,Nb,полка
грязивыи,A-,
грязнити,V-,загрязнять
грязъкыи,A-,
грязь,Nb,грязь
грязьныи,A-,грязный
грязьныи,Ne,
грянути,V-,грянуть
грясти,V-,идти; приходить
грѣти,V-,греть
грѣховьныи,A-,грешный
грѣхопадение,Nb,грехопадение
грѣхъ,Nb,грех; проступок
грѣшити,V-,не попасть; грешить
грѣшьникъ,Nb,грешник
грѣшьничь,A-,грешника
грѣшьныи,A-,грешный
губа,Nb,губка; губа; округ
губити,V-,губить; разрушать
губление,Nb,истребление
гугнание,Nb,роптание
гугнивыи,A-,неясный; непонятный (о речи)
гудовъ,A-,Гудов
гудъкъ,Nb,гудок (скрипка)
гуды,Ne,
гудьць,Nb,
гузьно,Nb,зад
гукукъ,Nb,гукук (сова)
гуляти,V-,гулять
гумьно,Nb,гумно; амбар
гунаревъ,A-,Гунарев
гунастръ,Ne,Гунастр
гурзыньскыи,A-,грузинский
гурии,Ne,Гурий
гуричевъ,Ne,
гурмызъ,Ne,Гурмыз (Ормуз)
гурмызьскыи,A-,ормузский
гусеница,Nb,гусеница
гусль,Nb,гусли
гусльныи,A-,гусельный
густавъ,Ne,
густыи,A-,густой
гусь,Nb,гусь
гуща,Nb,гуща
гуя,F-,
гъданьскъ,Ne,
гълка,Nb,мятеж; смятение
гълтавъ,Ne,Голтав
гълѣбовичь,Ne,Глебович
гълѣбовъ,A-,Глебов
гълѣбовьна,Ne,
гълѣбъ,Ne,Глеб
гълѣбъко,Ne,
гънати,V-,гнать; гнаться
гърдость,Nb,гордость
гърдыи,A-,гордый
гърдыни,Nb,гордыня
гърдятинъ,A-,Гордяты
гърдѣние,Nb,гордость
гърдѣти,V-,гордиться
гърлица,Nb,горлица
гърло,Nb,горло
гърнило,Nb,
гърнъ,Nb,горн
гърньца,Nb,
гърньць,Nb,котелок
гърсть,Nb,горсть
гъртань,Nb,гортань
гършькъ,Nb,горшок
гършьчьныи,A-,горшочный
гърьница,Nb,горница
гыбель,Nb,
гыря,Nb,гиря
гюргевичь,Ne,
гюргевъ,A-,Юрия
гюргевъ,Ne,Юрьев
гюргевьскыи,A-,
гюргевьць,Nb,
гюрги,Ne,
гюрята,Ne,Юрята
гюрятиничь,Ne,
гяиби,F-,
гяуръ,Nb,гяур
гѣлмикo,Ne,Гелмик
да,Df,пусть; да; чтобы
да,C-,
да,Df,да; и; а
да,C-,и; да; а
да,F-,
да,G-,чтобы; да; как бы; дабы
дабыло,Ne,Дабхол
дабыль,Ne,Дабхол
давати,V-,давать
давеча,Df,недавно
давешьнии,A-,давешний
давити,V-,душить
давывати,V-,давывать
давыдовичь,Ne,
давыдовъ,A-,Давида
давыдъ,Ne,Давид
давыдьскы,Df,так; как Давид
давыдьскыи,A-,
давьно,A-,давно
давьно,Df,давно
давьныи,A-,
давьць,Nb,датель
давѣ,Df,давно
даждьбожь,A-,
даже,Df,даже
даже,Dq,пока
даже,G-,
дажьбогъ,Ne,Даждьбог
дажьбожь,A-,
дале,Df,далее
далеконько,Df,довольно далеко
далекыи,A-,далекий
далече,Df,далеко
далечь,A-,далекий
далматия,Ne,Далмация
даль,Nb,даль
дальматовъ,A-,Далмата
дальматъ,Ne,Далмат
дальнии,A-,дальний
дамаскинъ,Nb,дамаскинец
дамасъ,Ne,Дамас
дамианъ,Ne,Дамиан
дание,Nb,
данила,Ne,
даниловичь,Ne,
данилъ,Ne,Данил
данъ,Ne,Дан
данъгры,F-,
дань,Nb,дань
даньникъ,Nb,данник
даньславъ,Ne,
даретъ,F-,
дарити,V-,дать
дарование,Nb,дар
даровати,V-,дать; дарить
даровыи,A-,бесплатный
даровьныи,A-,дарованный
дародатель,Nb,
даръ,Nb,дар; подарок
дати,V-,дать; давать; отдать; отдавать
дауръскыи,A-,даурский
дауры,Ne,дауры
дача,Nb,передача
даче,G-,
даяние,Nb,дар
даяти,V-,давать
двигнути,V-,двигать
движение,Nb,движение
двизание,Nb,
двизати,V-,двигать
двина,Ne,Двина
двоиче,Df,вдвойне
дворишько,Nb,дворишко
дворовыи,A-,дворовой; домашный *дворовые люди: особый разряд крепостных крестьян
дворъ,Nb,двор; дом; усадьба; поместье
дворьныи,A-,усадебный
дворьць,Nb,дворец
дворьцькыи,A-,дворецкий
дворянинъ,Nb,дворянин
двоюродныи,A-,двоюродный
двусаженыи,A-,двухсаженный
двьрь,Nb,дверь
двьрьныи,A-,
де,Df,
дебелыи,A-,дебелый
девгеневичь,Ne,Девгеневич
девора,Ne,Девора
девякуши,Nb,страусы
девяносто,Ma,90
девятыи,Mo,девятый
девять,Ma,9
девятьдесятъ,Ma,90
девятьнадесять,Ma,19
девятьсътъ,Ma,900
дедрикъ,Ne,
деигуничи,Ne,
декабрь,Nb,декабрь
дементии,Ne,Дементий
дементияновъ,A-,
деместиковъ,A-,запевалы
деместикъ,Nb,запевала
деместьникъ,Nb,запевала
демиянъ,Ne,Демьян
дени,F-,
денисъ,Ne,Денис
деньга,Nb,деньга (медная монета); деньги
деньжька,Nb,деньга (медная монета)
дербентъ,Ne,Дербент
дербенть,Ne,Дербент
дербентьскыи,A-,дербентский
дербышь,Nb,дервиш
дерева,Ne,Дерева (деревлянская земля)
дереви,Nb,Деревия
